"LibraryID","PreviousVersion","NewestVersion","AddedDeps","RemovedDeps","AddedDepsCount","RemovedDepsCount","Change","NetChange"
"abbot:abbot","0.12.3","0.13.0","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security","0.5","0.51","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security","0.51","0.6.1","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security","0.6.1","0.7.0","[""cas:casclient"",""log4j:log4j"",""commons-codec:commons-codec"",""jstl:jstl"",""springframework:spring-context"",""commons-logging:commons-logging"",""taglibs:standard"",""springframework:spring-webmvc"",""commons-attributes:commons-attributes-api"",""aspectj:aspectjrt"",""springframework:spring-aop"",""commons-attributes:commons-attributes-compiler"",""oro:oro"",""springframework:spring-mock"",""springframework:spring-core"",""springframework:spring-web"",""junit:junit"",""springframework:spring-orm"",""springframework:spring-dao"",""hsqldb:hsqldb"",""servletapi:servletapi"",""commons-collections:commons-collections"",""aopalliance:aopalliance"",""ehcache:ehcache""]","[]","24","0","Changed","24"
"acegisecurity:acegi-security","0.7.0","0.7.1","[]","[""cas:casclient"",""log4j:log4j"",""commons-codec:commons-codec"",""jstl:jstl"",""springframework:spring-context"",""commons-logging:commons-logging"",""taglibs:standard"",""springframework:spring-webmvc"",""commons-attributes:commons-attributes-api"",""aspectj:aspectjrt"",""springframework:spring-aop"",""commons-attributes:commons-attributes-compiler"",""oro:oro"",""springframework:spring-mock"",""springframework:spring-core"",""springframework:spring-web"",""junit:junit"",""springframework:spring-orm"",""springframework:spring-dao"",""hsqldb:hsqldb"",""servletapi:servletapi"",""commons-collections:commons-collections"",""aopalliance:aopalliance"",""ehcache:ehcache""]","0","24","Changed","-24"
"acegisecurity:acegi-security","0.7.1","0.8.0","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security","0.8.0","0.8.1","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security","0.8.1","0.8.2","[""commons-attributes:commons-attributes-api"",""log4j:log4j"",""aspectj:aspectjrt"",""oro:oro"",""commons-logging:commons-logging"",""junit:junit"",""springframework:spring-mock"",""jspapi:jsp-api"",""cas:casclient"",""directory:apacheds-main"",""commons-codec:commons-codec"",""hsqldb:hsqldb"",""taglibs:standard"",""servletapi:servletapi"",""commons-attributes:commons-attributes-compiler"",""springframework:spring"",""commons-collections:commons-collections"",""jstl:jstl"",""ehcache:ehcache"",""aopalliance:aopalliance""]","[]","20","0","Changed","20"
"acegisecurity:acegi-security","0.8.2","0.8.3","[]","[""commons-attributes:commons-attributes-api"",""log4j:log4j"",""aspectj:aspectjrt"",""oro:oro"",""commons-logging:commons-logging"",""junit:junit"",""springframework:spring-mock"",""jspapi:jsp-api"",""cas:casclient"",""directory:apacheds-main"",""commons-codec:commons-codec"",""hsqldb:hsqldb"",""taglibs:standard"",""servletapi:servletapi"",""commons-attributes:commons-attributes-compiler"",""springframework:spring"",""commons-collections:commons-collections"",""jstl:jstl"",""ehcache:ehcache"",""aopalliance:aopalliance""]","0","20","Changed","-20"
"acegisecurity:acegi-security","0.8.3","0.9.0","[""cas:casclient"",""log4j:log4j"",""directory:apacheds-main"",""aspectj:aspectjrt"",""commons-logging:commons-logging"",""oro:oro"",""ehcache:ehcache"",""commons-attributes:commons-attributes-compiler"",""springframework:spring"",""taglibs:standard"",""javax.servlet:jsp-api"",""junit:junit"",""jcifs:jcifs"",""javax.servlet:servlet-api"",""javax.servlet:jstl"",""springframework:spring-mock"",""commons-attributes:commons-attributes-api"",""commons-codec:commons-codec"",""hsqldb:hsqldb"",""commons-collections:commons-collections"",""aopalliance:aopalliance""]","[]","21","0","Changed","21"
"acegisecurity:acegi-security","0.9.0","0.8.1.1","[]","[""cas:casclient"",""log4j:log4j"",""directory:apacheds-main"",""aspectj:aspectjrt"",""commons-logging:commons-logging"",""oro:oro"",""ehcache:ehcache"",""commons-attributes:commons-attributes-compiler"",""springframework:spring"",""taglibs:standard"",""javax.servlet:jsp-api"",""junit:junit"",""jcifs:jcifs"",""javax.servlet:servlet-api"",""javax.servlet:jstl"",""springframework:spring-mock"",""commons-attributes:commons-attributes-api"",""commons-codec:commons-codec"",""hsqldb:hsqldb"",""commons-collections:commons-collections"",""aopalliance:aopalliance""]","0","21","Changed","-21"
"acegisecurity:acegi-security","0.8.1.1","1.0.0-RC1","[""aspectj:aspectjrt"",""commons-codec:commons-codec"",""ehcache:ehcache"",""hsqldb:hsqldb"",""org.springframework:spring-context"",""commons-logging:commons-logging"",""cas:casclient"",""junit:junit"",""org.springframework:spring-support"",""javax.servlet:jsp-api"",""org.springframework:spring-jdbc"",""org.springframework:spring-mock"",""org.springframework:spring-web"",""org.springframework:spring-remoting""]","[]","14","0","Changed","14"
"acegisecurity:acegi-security-cas","0.7.0","0.7.1","[]","[""commons-logging:commons-logging"",""springframework:spring-mock"",""hsqldb:hsqldb"",""commons-collections:commons-collections"",""springframework:spring-aop"",""aspectj:aspectjrt"",""cas:casclient"",""springframework:spring-web"",""junit:junit"",""oro:oro"",""cas:cas"",""taglibs:standard"",""commons-codec:commons-codec"",""commons-attributes:commons-attributes-compiler"",""commons-attributes:commons-attributes-api"",""springframework:spring-webmvc"",""springframework:spring-dao"",""springframework:spring-context"",""springframework:spring-orm"",""springframework:spring-core"",""jstl:jstl"",""log4j:log4j"",""servletapi:servletapi"",""aopalliance:aopalliance"",""ehcache:ehcache"",""acegisecurity:acegi-security""]","0","26","Changed","-26"
"acegisecurity:acegi-security-cas","0.7.1","0.8.0","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-cas","0.8.0","0.8.1","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-cas","0.8.1","0.8.2","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-cas","0.8.2","0.8.3","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-cas","0.8.3","0.9.0","[""springframework:spring-mock"",""commons-attributes:commons-attributes-api"",""springframework:spring"",""commons-codec:commons-codec"",""directory:apacheds-main"",""jcifs:jcifs"",""javax.servlet:jstl"",""log4j:log4j"",""commons-attributes:commons-attributes-compiler"",""oro:oro"",""javax.servlet:jsp-api"",""aspectj:aspectjrt"",""cas:casclient"",""aopalliance:aopalliance"",""javax.servlet:servlet-api"",""taglibs:standard"",""junit:junit"",""cas:cas"",""hsqldb:hsqldb"",""commons-logging:commons-logging"",""commons-collections:commons-collections"",""ehcache:ehcache"",""acegisecurity:acegi-security""]","[]","23","0","Changed","23"
"acegisecurity:acegi-security-cas","0.9.0","0.8.1.1","[]","[""springframework:spring-mock"",""commons-attributes:commons-attributes-api"",""springframework:spring"",""commons-codec:commons-codec"",""directory:apacheds-main"",""jcifs:jcifs"",""javax.servlet:jstl"",""log4j:log4j"",""commons-attributes:commons-attributes-compiler"",""oro:oro"",""javax.servlet:jsp-api"",""aspectj:aspectjrt"",""cas:casclient"",""aopalliance:aopalliance"",""javax.servlet:servlet-api"",""taglibs:standard"",""junit:junit"",""cas:cas"",""hsqldb:hsqldb"",""commons-logging:commons-logging"",""commons-collections:commons-collections"",""ehcache:ehcache"",""acegisecurity:acegi-security""]","0","23","Changed","-23"
"acegisecurity:acegi-security-cas","0.8.1.1","1.0.0-RC1","[""cas:cas"",""org.springframework:spring-mock"",""junit:junit"",""org.acegisecurity:acegi-security""]","[]","4","0","Changed","4"
"acegisecurity:acegi-security-catalina","0.7.0","0.7.1","[]","[""springframework:spring-web"",""aopalliance:aopalliance"",""log4j:log4j"",""tomcat:catalina"",""junit:junit"",""cas:casclient"",""springframework:spring-core"",""springframework:spring-webmvc"",""jstl:jstl"",""taglibs:standard"",""ehcache:ehcache"",""aspectj:aspectjrt"",""commons-attributes:commons-attributes-compiler"",""commons-attributes:commons-attributes-api"",""hsqldb:hsqldb"",""springframework:spring-aop"",""springframework:spring-mock"",""commons-logging:commons-logging"",""springframework:spring-context"",""springframework:spring-dao"",""springframework:spring-orm"",""servletapi:servletapi"",""oro:oro"",""commons-collections:commons-collections"",""commons-codec:commons-codec"",""acegisecurity:acegi-security""]","0","26","Changed","-26"
"acegisecurity:acegi-security-catalina","0.7.1","0.8.0","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-catalina","0.8.0","0.8.1","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-catalina","0.8.1","0.8.2","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-catalina","0.8.2","0.8.3","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-catalina","0.8.3","0.9.0","[""oro:oro"",""hsqldb:hsqldb"",""commons-logging:commons-logging"",""aspectj:aspectjrt"",""commons-codec:commons-codec"",""log4j:log4j"",""commons-attributes:commons-attributes-api"",""ehcache:ehcache"",""jcifs:jcifs"",""directory:apacheds-main"",""springframework:spring-mock"",""javax.servlet:jsp-api"",""cas:casclient"",""taglibs:standard"",""javax.servlet:jstl"",""commons-collections:commons-collections"",""commons-attributes:commons-attributes-compiler"",""springframework:spring"",""junit:junit"",""aopalliance:aopalliance"",""javax.servlet:servlet-api"",""acegisecurity:acegi-security"",""tomcat:catalina""]","[]","23","0","Changed","23"
"acegisecurity:acegi-security-catalina","0.9.0","0.8.1.1","[]","[""oro:oro"",""hsqldb:hsqldb"",""commons-logging:commons-logging"",""aspectj:aspectjrt"",""commons-codec:commons-codec"",""log4j:log4j"",""commons-attributes:commons-attributes-api"",""ehcache:ehcache"",""jcifs:jcifs"",""directory:apacheds-main"",""springframework:spring-mock"",""javax.servlet:jsp-api"",""cas:casclient"",""taglibs:standard"",""javax.servlet:jstl"",""commons-collections:commons-collections"",""commons-attributes:commons-attributes-compiler"",""springframework:spring"",""junit:junit"",""aopalliance:aopalliance"",""javax.servlet:servlet-api"",""acegisecurity:acegi-security"",""tomcat:catalina""]","0","23","Changed","-23"
"acegisecurity:acegi-security-catalina","0.8.1.1","1.0.0-RC1","[""tomcat:catalina"",""junit:junit"",""org.springframework:spring-mock"",""org.acegisecurity:acegi-security""]","[]","4","0","Changed","4"
"acegisecurity:acegi-security-catalina-common","0.51","0.6.1","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-catalina-server","0.51","0.6.1","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-jboss","0.7.0","0.7.1","[]","[""cas:casclient"",""springframework:spring-orm"",""springframework:spring-context"",""jboss:jbosssx"",""jboss:jboss-jmx"",""springframework:spring-webmvc"",""hsqldb:hsqldb"",""springframework:spring-dao"",""oro:oro"",""jboss:jboss-common"",""ehcache:ehcache"",""log4j:log4j"",""aspectj:aspectjrt"",""taglibs:standard"",""commons-attributes:commons-attributes-compiler"",""springframework:spring-core"",""commons-attributes:commons-attributes-api"",""springframework:spring-mock"",""springframework:spring-web"",""springframework:spring-aop"",""commons-codec:commons-codec"",""servletapi:servletapi"",""junit:junit"",""commons-collections:commons-collections"",""jstl:jstl"",""commons-logging:commons-logging"",""aopalliance:aopalliance"",""acegisecurity:acegi-security""]","0","28","Changed","-28"
"acegisecurity:acegi-security-jboss","0.7.1","0.8.0","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-jboss","0.8.0","0.8.1","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-jboss","0.8.1","0.8.2","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-jboss","0.8.2","0.8.3","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-jboss","0.8.3","0.9.0","[""junit:junit"",""jcifs:jcifs"",""ehcache:ehcache"",""commons-attributes:commons-attributes-api"",""aspectj:aspectjrt"",""commons-attributes:commons-attributes-compiler"",""springframework:spring-mock"",""log4j:log4j"",""javax.servlet:jsp-api"",""directory:apacheds-main"",""acegisecurity:acegi-security"",""cas:casclient"",""javax.servlet:jstl"",""taglibs:standard"",""oro:oro"",""commons-logging:commons-logging"",""springframework:spring"",""commons-collections:commons-collections"",""hsqldb:hsqldb"",""javax.servlet:servlet-api"",""commons-codec:commons-codec"",""aopalliance:aopalliance"",""jboss:jbosssx"",""jboss:jboss-common""]","[]","24","0","Changed","24"
"acegisecurity:acegi-security-jboss","0.9.0","0.8.1.1","[]","[""junit:junit"",""jcifs:jcifs"",""ehcache:ehcache"",""commons-attributes:commons-attributes-api"",""aspectj:aspectjrt"",""commons-attributes:commons-attributes-compiler"",""springframework:spring-mock"",""log4j:log4j"",""javax.servlet:jsp-api"",""directory:apacheds-main"",""acegisecurity:acegi-security"",""cas:casclient"",""javax.servlet:jstl"",""taglibs:standard"",""oro:oro"",""commons-logging:commons-logging"",""springframework:spring"",""commons-collections:commons-collections"",""hsqldb:hsqldb"",""javax.servlet:servlet-api"",""commons-codec:commons-codec"",""aopalliance:aopalliance"",""jboss:jbosssx"",""jboss:jboss-common""]","0","24","Changed","-24"
"acegisecurity:acegi-security-jboss","0.8.1.1","1.0.0-RC1","[""junit:junit"",""jboss:jbosssx"",""org.springframework:spring-mock"",""org.acegisecurity:acegi-security"",""javax.servlet:servlet-api""]","[]","5","0","Changed","5"
"acegisecurity:acegi-security-jetty","0.7.0","0.7.1","[]","[""taglibs:standard"",""springframework:spring-web"",""commons-collections:commons-collections"",""commons-codec:commons-codec"",""junit:junit"",""ehcache:ehcache"",""springframework:spring-context"",""log4j:log4j"",""hsqldb:hsqldb"",""jetty:org.mortbay.jetty"",""aspectj:aspectjrt"",""springframework:spring-dao"",""cas:casclient"",""commons-attributes:commons-attributes-compiler"",""commons-attributes:commons-attributes-api"",""springframework:spring-mock"",""jstl:jstl"",""springframework:spring-webmvc"",""springframework:spring-aop"",""servletapi:servletapi"",""springframework:spring-orm"",""springframework:spring-core"",""commons-logging:commons-logging"",""oro:oro"",""aopalliance:aopalliance"",""acegisecurity:acegi-security""]","0","26","Changed","-26"
"acegisecurity:acegi-security-jetty","0.7.1","0.8.0","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-jetty","0.8.0","0.8.1","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-jetty","0.8.1","0.8.2","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-jetty","0.8.2","0.8.3","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-jetty","0.8.3","0.9.0","[""springframework:spring"",""junit:junit"",""commons-attributes:commons-attributes-api"",""log4j:log4j"",""directory:apacheds-main"",""oro:oro"",""javax.servlet:servlet-api"",""cas:casclient"",""springframework:spring-mock"",""javax.servlet:jsp-api"",""aspectj:aspectjrt"",""javax.servlet:jstl"",""taglibs:standard"",""jcifs:jcifs"",""commons-attributes:commons-attributes-compiler"",""hsqldb:hsqldb"",""commons-logging:commons-logging"",""ehcache:ehcache"",""commons-collections:commons-collections"",""commons-codec:commons-codec"",""acegisecurity:acegi-security"",""aopalliance:aopalliance"",""jetty:org.mortbay.jetty""]","[]","23","0","Changed","23"
"acegisecurity:acegi-security-jetty","0.9.0","0.8.1.1","[]","[""springframework:spring"",""junit:junit"",""commons-attributes:commons-attributes-api"",""log4j:log4j"",""directory:apacheds-main"",""oro:oro"",""javax.servlet:servlet-api"",""cas:casclient"",""springframework:spring-mock"",""javax.servlet:jsp-api"",""aspectj:aspectjrt"",""javax.servlet:jstl"",""taglibs:standard"",""jcifs:jcifs"",""commons-attributes:commons-attributes-compiler"",""hsqldb:hsqldb"",""commons-logging:commons-logging"",""ehcache:ehcache"",""commons-collections:commons-collections"",""commons-codec:commons-codec"",""acegisecurity:acegi-security"",""aopalliance:aopalliance"",""jetty:org.mortbay.jetty""]","0","23","Changed","-23"
"acegisecurity:acegi-security-jetty","0.8.1.1","1.0.0-RC1","[""org.springframework:spring-mock"",""jetty:org.mortbay.jetty"",""junit:junit"",""org.acegisecurity:acegi-security""]","[]","4","0","Changed","4"
"acegisecurity:acegi-security-resin","0.7.0","0.7.1","[]","[""commons-collections:commons-collections"",""springframework:spring-context"",""hsqldb:hsqldb"",""resin:resin"",""log4j:log4j"",""springframework:spring-web"",""cas:casclient"",""springframework:spring-aop"",""commons-attributes:commons-attributes-compiler"",""retroweaver:retroweaver"",""aspectj:aspectjrt"",""oro:oro"",""springframework:spring-orm"",""commons-attributes:commons-attributes-api"",""taglibs:standard"",""springframework:spring-mock"",""springframework:spring-webmvc"",""junit:junit"",""springframework:spring-dao"",""commons-logging:commons-logging"",""commons-codec:commons-codec"",""springframework:spring-core"",""servletapi:servletapi"",""jstl:jstl"",""acegisecurity:acegi-security"",""aopalliance:aopalliance"",""ehcache:ehcache""]","0","27","Changed","-27"
"acegisecurity:acegi-security-resin","0.7.1","0.8.0","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-resin","0.8.0","0.8.1","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-resin","0.8.1","0.8.2","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-resin","0.8.2","0.8.3","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-resin","0.8.3","0.9.0","[""oro:oro"",""hsqldb:hsqldb"",""junit:junit"",""directory:apacheds-main"",""springframework:spring"",""springframework:spring-mock"",""taglibs:standard"",""cas:casclient"",""commons-codec:commons-codec"",""acegisecurity:acegi-security"",""javax.servlet:jsp-api"",""aspectj:aspectjrt"",""commons-collections:commons-collections"",""jcifs:jcifs"",""commons-attributes:commons-attributes-compiler"",""commons-logging:commons-logging"",""commons-attributes:commons-attributes-api"",""javax.servlet:jstl"",""log4j:log4j"",""ehcache:ehcache"",""javax.servlet:servlet-api"",""net.sourceforge.retroweaver:retroweaver"",""aopalliance:aopalliance"",""com.caucho:resin""]","[]","24","0","Changed","24"
"acegisecurity:acegi-security-resin","0.9.0","0.8.1.1","[]","[""oro:oro"",""hsqldb:hsqldb"",""junit:junit"",""directory:apacheds-main"",""springframework:spring"",""springframework:spring-mock"",""taglibs:standard"",""cas:casclient"",""commons-codec:commons-codec"",""acegisecurity:acegi-security"",""javax.servlet:jsp-api"",""aspectj:aspectjrt"",""commons-collections:commons-collections"",""jcifs:jcifs"",""commons-attributes:commons-attributes-compiler"",""commons-logging:commons-logging"",""commons-attributes:commons-attributes-api"",""javax.servlet:jstl"",""log4j:log4j"",""ehcache:ehcache"",""javax.servlet:servlet-api"",""net.sourceforge.retroweaver:retroweaver"",""aopalliance:aopalliance"",""com.caucho:resin""]","0","24","Changed","-24"
"acegisecurity:acegi-security-resin","0.8.1.1","1.0.0-RC1","[""javax.servlet:servlet-api"",""org.springframework:spring-mock"",""junit:junit"",""org.acegisecurity:acegi-security"",""com.caucho:resin""]","[]","5","0","Changed","5"
"acegisecurity:acegi-security-taglib","0.51","0.6.1","[]","[]","0","0","No Change","0"
"acegisecurity:acegi-security-tiger","0.9.0","1.0.0-RC1","[""org.springframework:spring-aop"",""org.acegisecurity:acegi-security""]","[""directory:apacheds-main"",""commons-attributes:commons-attributes-compiler"",""jcifs:jcifs"",""aspectj:aspectjrt"",""springframework:spring-mock"",""javax.servlet:jsp-api"",""oro:oro"",""springframework:spring"",""commons-attributes:commons-attributes-api"",""hsqldb:hsqldb"",""taglibs:standard"",""cas:casclient"",""commons-logging:commons-logging"",""javax.servlet:servlet-api"",""commons-collections:commons-collections"",""aopalliance:aopalliance"",""log4j:log4j"",""javax.servlet:jstl"",""commons-codec:commons-codec"",""ehcache:ehcache"",""acegisecurity:acegi-security""]","2","21","Changed","-19"
"activecluster:activecluster","1.0","20040408.185106","[]","[""activemq:activemq"",""geronimo-spec:geronimo-spec-jta"",""geronimo-spec:geronimo-spec-j2ee-management"",""geronimo-spec:geronimo-spec-jms"",""jdbm:jdbm"",""junit:junit"",""concurrent:concurrent"",""commons-logging:commons-logging""]","0","8","Changed","-8"
"activecluster:activecluster","20040408.185106","20040423.075722","[]","[]","0","0","No Change","0"
"activecluster:activecluster","20040423.075722","1.1-20050524.034300","[]","[]","0","0","No Change","0"
"activeio:activeio","1.0","1.1","[]","[]","0","0","No Change","0"
"activeio:activeio","1.1","2.0","[]","[]","0","0","No Change","0"
"activeio:activeio","2.0","2.1","[""commons-logging:commons-logging"",""log4j:log4j"",""backport-util-concurrent:backport-util-concurrent""]","[]","3","0","Changed","3"
"activeio:activeio","2.1","2.0-20050905","[""openorb:openorb-orb-tools"",""openorb:openorb-orb-omg"",""ibmaio:ibmaio"",""avalon:avalon-framework"",""openorb:openorb-orb"",""commons-beanutils:commons-beanutils"",""geronimo:geronimo-kernel"",""howl:howl-logger"",""mx4j:mx4j"",""geronimo:geronimo-j2ee"",""commons-collections:commons-collections"",""geronimo-spec:geronimo-spec-j2ee"",""junit:junit"",""avalon:avalon-logkit"",""jetty:org.mortbay.jetty"",""openorb:openorb-tools"",""jxta:jxta"",""p2psockets:p2psockets-core"",""concurrent:concurrent""]","[""backport-util-concurrent:backport-util-concurrent""]","19","1","Changed","18"
"activemq:activemq","1.0","1.1","[""geronimo:geronimo-core"",""xmlpull:xmlpull"",""emberio:emberio"",""p2psockets:p2psockets-core"",""servletapi:servletapi"",""jrms:jrms"",""jgroups:jgroups"",""geronimo:geronimo-remoting"",""drools:drools-core"",""xstream:xstream"",""activecluster:activecluster"",""commons-dbcp:commons-dbcp"",""commons-httpclient:commons-httpclient"",""jxta:jxta"",""axis:axis"",""hsqldb:hsqldb"",""commons-pool:commons-pool"",""geronimo:geronimo-kernel"",""geronimo:geronimo-network"",""geronimo:geronimo-system"",""javacc:javacc""]","[]","21","0","Changed","21"
"activemq:activemq","1.1","1.2","[]","[""geronimo:geronimo-core"",""xmlpull:xmlpull"",""emberio:emberio"",""p2psockets:p2psockets-core"",""servletapi:servletapi"",""jrms:jrms"",""jgroups:jgroups"",""geronimo:geronimo-remoting"",""drools:drools-core"",""xstream:xstream"",""activecluster:activecluster"",""commons-dbcp:commons-dbcp"",""commons-httpclient:commons-httpclient"",""jxta:jxta"",""axis:axis"",""hsqldb:hsqldb"",""commons-pool:commons-pool"",""geronimo:geronimo-kernel"",""geronimo:geronimo-network"",""geronimo:geronimo-system"",""javacc:javacc""]","0","21","Changed","-21"
"activemq:activemq","1.2","1.3","[]","[]","0","0","No Change","0"
"activemq:activemq","1.3","1.4","[]","[]","0","0","No Change","0"
"activemq:activemq","1.4","1.5","[]","[]","0","0","No Change","0"
"activemq:activemq","1.5","2.0","[]","[]","0","0","No Change","0"
"activemq:activemq","2.0","2.1","[]","[]","0","0","No Change","0"
"activemq:activemq","2.1","3.0","[]","[]","0","0","No Change","0"
"activemq:activemq","3.0","3.1","[]","[]","0","0","No Change","0"
"activemq:activemq","3.1","3.2","[""jetty:org.mortbay.jetty"",""commons-dbcp:commons-dbcp"",""commons-pool:commons-pool"",""geronimo-spec:geronimo-spec-jsp"",""xerces:xmlParserAPIs"",""xstream:xstream"",""incubator-derby:derbynet"",""xmlpull:xmlpull"",""geronimo-spec:geronimo-spec-j2ee-connector"",""commons-collections:commons-collections"",""tomcat:jasper-compiler"",""geronimo-spec:geronimo-spec-servlet"",""xerces:xercesImpl"",""activeio:activeio"",""incubator-derby:derby"",""activecluster:activecluster"",""springframework:spring"",""commons-httpclient:commons-httpclient"",""jmdns:jmdns"",""jrms:jrms"",""tomcat:jasper-runtime"",""activesoap:activesoap"",""commons-beanutils:commons-beanutils"",""activemq:activemq-web"",""activemq:activemq-ra"",""activemq:activemq-optional"",""activemq:activemq-core""]","[]","27","0","Changed","27"
"activemq:activemq","3.2","3.2.1","[""activemq:activemq-core-test""]","[]","1","0","Changed","1"
"activemq:activemq","3.2.1","release-1.1-G1M3","[]","[""incubator-derby:derby"",""activesoap:activesoap"",""geronimo-spec:geronimo-spec-j2ee-connector"",""commons-collections:commons-collections"",""xerces:xmlParserAPIs"",""geronimo-spec:geronimo-spec-jsp"",""incubator-derby:derbynet"",""jmdns:jmdns"",""tomcat:jasper-runtime"",""activecluster:activecluster"",""geronimo-spec:geronimo-spec-servlet"",""activeio:activeio"",""commons-dbcp:commons-dbcp"",""xerces:xercesImpl"",""commons-pool:commons-pool"",""activemq:activemq-ra"",""springframework:spring"",""jrms:jrms"",""xmlpull:xmlpull"",""xstream:xstream"",""tomcat:jasper-compiler"",""jetty:org.mortbay.jetty"",""commons-httpclient:commons-httpclient"",""commons-beanutils:commons-beanutils"",""activemq:activemq-core-test"",""activemq:activemq-web"",""activemq:activemq-optional"",""activemq:activemq-core""]","0","28","Changed","-28"
"activemq:activemq","release-1.1-G1M3","1.0-M1","[]","[]","0","0","No Change","0"
"activemq:activemq","1.0-M1","release-1.5","[]","[]","0","0","No Change","0"
"activemq:activemq","release-1.5","release-1.4","[]","[]","0","0","No Change","0"
"activemq:activemq","release-1.4","release-1.3","[]","[]","0","0","No Change","0"
"activemq:activemq","release-1.3","release-1.2","[]","[]","0","0","No Change","0"
"activemq:activemq","release-1.2","release-2.0","[]","[]","0","0","No Change","0"
"activemq:activemq","release-2.0","release-2.1","[]","[]","0","0","No Change","0"
"activemq:activemq","release-2.1","4.0-M3","[""mx4j:mx4j-remote"",""activecluster:activecluster"",""org.apache.derby:derby"",""jetty:jetty"",""jetty:servlet-api"",""xmlpull:xmlpull"",""commons-pool:commons-pool"",""geronimo-spec:geronimo-spec-jsp"",""xbean:xbean-spring"",""xerces:xmlParserAPIs"",""mx4j:mx4j"",""geronimo-spec:geronimo-spec-j2ee-connector"",""activesoap:activesoap"",""xerces:xercesImpl"",""org.apache.derby:derbynet"",""activemq:jmdns"",""commons-collections:commons-collections"",""commons-dbcp:commons-dbcp"",""activemq:activemq-core-test"",""springframework:spring"",""commons-httpclient:commons-httpclient"",""jrms:jrms"",""activemq:activemq-ra"",""xstream:xstream"",""activeio:activeio"",""commons-beanutils:commons-beanutils"",""activemq:activemq-core""]","[]","27","0","Changed","27"
"activemq:activemq","4.0-M3","4.0-M1","[""tomcat:jasper-compiler"",""geronimo-spec:geronimo-spec-servlet"",""jetty:org.mortbay.jetty"",""tomcat:jasper-runtime""]","[""jetty:jetty"",""jetty:servlet-api"",""activemq:activemq-core-test"",""activemq:activemq-ra""]","4","4","Changed","0"
"activemq:activemq","4.0-M1","4.0-M2","[""activemq:activemq-ra"",""jetty:jetty"",""jetty:servlet-api"",""activemq:activemq-core-test""]","[""tomcat:jasper-compiler"",""geronimo-spec:geronimo-spec-servlet"",""jetty:org.mortbay.jetty"",""tomcat:jasper-runtime""]","4","4","Changed","0"
"activemq:activemq","4.0-M2","1.1-G1M3","[]","[""activecluster:activecluster"",""geronimo-spec:geronimo-spec-j2ee-connector"",""org.apache.derby:derby"",""commons-pool:commons-pool"",""activemq:activemq-ra"",""jetty:jetty"",""org.apache.derby:derbynet"",""jrms:jrms"",""geronimo-spec:geronimo-spec-jsp"",""mx4j:mx4j-remote"",""commons-dbcp:commons-dbcp"",""mx4j:mx4j"",""xerces:xmlParserAPIs"",""activemq:jmdns"",""xerces:xercesImpl"",""xbean:xbean-spring"",""jetty:servlet-api"",""springframework:spring"",""xmlpull:xmlpull"",""commons-httpclient:commons-httpclient"",""xstream:xstream"",""commons-collections:commons-collections"",""activeio:activeio"",""commons-beanutils:commons-beanutils"",""activesoap:activesoap"",""activemq:activemq-core-test"",""activemq:activemq-core""]","0","27","Changed","-27"
"activemq:activemq","1.1-G1M3","3.2-M1","[]","[]","0","0","No Change","0"
"activemq:activemq","3.2-M1","3.1-M1","[]","[]","0","0","No Change","0"
"activemq:activemq","3.1-M1","3.1-M2","[]","[]","0","0","No Change","0"
"activemq:activemq","3.1-M2","3.1-M3","[]","[]","0","0","No Change","0"
"activemq:activemq","3.1-M3","3.1-M5","[]","[]","0","0","No Change","0"
"activemq:activemq","3.1-M5","3.1-M6","[]","[]","0","0","No Change","0"
"activemq:activemq","3.1-M6","3.1-M4","[]","[]","0","0","No Change","0"
"activemq:activemq-axis","1.2","1.3","[]","[]","0","0","No Change","0"
"activemq:activemq-axis","1.3","1.4","[]","[]","0","0","No Change","0"
